Row ID,Order Priority,Discount,Unit Price,Shipping Cost,Customer ID,Customer Name,Ship Mode,Customer Segment,Product Category,Product Sub-Category,Product Container,Product Name,Product Base Margin,Country,Region,State,City,Postal Code,Order Date,Ship Date,Profit,Quantity,Sales,Order ID,Line Key,Base Margin Imputed,Order ID Shared,Returned,Manager,Ship Days,Order Month,Order Month Name,Order Week,Order Weekday,Order Quarter,Gross Sales,Discount Amount,Profit Margin,Is Loss,Margin Gap,Discount Band,Order Size Band,Ship Speed,Priority Rank,State Code
21041,Not Specified,0.05,4.98,0.49,2639,Marianne Connor,Regular Air,Consumer,Office Supplies,Labels,Small Box,Avery White Multi-Purpose Labels,0.39,United States,West,New Mexico,Roswell,88201,2015-03-19,2015-03-19,3.84,3,14.2,90952,1498,False,False,False,William,0,2015-03-01,Mar,12,Thursday,Q1,14.940000000000001,0.7470000000000001,0.27042253521126763,False,-0.11957746478873238,4-6%,<100,Same/next day,5,NM
22438,Low,0.1,10.98,3.99,2647,Teresa Bishop,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Staples Surge Protector 6 outlet,0.58,United States,West,California,Bakersfield,93309,2015-03-17,2015-03-24,-21.03,5,52.21,91386,1499,False,False,False,William,7,2015-03-01,Mar,12,Tuesday,Q1,54.900000000000006,5.490000000000001,-0.4027963991572496,True,-0.9827963991572495,10%+,<100,4-7 days,4,CA
22439,Low,0.01,39.98,9.2,2647,Teresa Bishop,Regular Air,Corporate,Furniture,Office Furnishings,Wrap Bag,Eldon Radial Chair Mat for Low to Medium Pile Carpets,0.65,United States,West,California,Bakersfield,93309,2015-03-17,2015-03-19,117.52079999999998,4,170.32,91386,1500,False,False,False,William,2,2015-03-01,Mar,12,Tuesday,Q1,159.92,1.5992,0.69,False,0.039999999999999925,1-3%,100-500,2-3 days,4,CA
18720,High,0.01,39.98,4.0,2649,Leo J Olson,Regular Air,Corporate,Technology,Computer Peripherals,Small Box,Microsoft Natural Keyboard Elite,0.7,United States,East,Maryland,Edgewood,21040,2015-06-11,2015-06-12,-30.808,5,203.29,88814,1501,False,False,False,Erin,1,2015-06-01,Jun,24,Thursday,Q2,199.89999999999998,1.9989999999999999,-0.15154705101087118,True,-0.8515470510108711,1-3%,100-500,Same/next day,2,MD
22904,Critical,0.05,35.99,5.99,2650,Joanne Chu,Regular Air,Corporate,Technology,Telephones and Communication,Wrap Bag,Accessory41,0.38,United States,East,Pennsylvania,Baldwin,15234,2015-05-04,2015-05-05,524.3172,26,759.88,88815,1502,False,False,False,Erin,1,2015-05-01,May,19,Monday,Q2,935.74,46.787000000000006,0.69,False,0.30999999999999994,4-6%,500-2k,Same/next day,1,PA
18949,Medium,0.06,47.9,5.86,2652,Brenda Ross,Regular Air,Consumer,Office Supplies,Paper,Small Box,Xerox 1938,0.37,United States,West,California,Bakersfield,93309,2015-05-25,2015-05-27,21.78,2,94.2,89361,1503,False,False,False,William,2,2015-05-01,May,22,Monday,Q2,95.8,5.747999999999999,0.23121019108280255,False,-0.13878980891719744,4-6%,<100,2-3 days,3,CA
25662,Not Specified,0.05,4.98,4.62,2653,Leo Kane,Regular Air,Consumer,Technology,Computer Peripherals,Small Pack,"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",0.64,United States,Central,Kansas,Derby,67037,2015-02-22,2015-02-23,-98.35,7,34.32,89360,1504,False,False,False,Chris,1,2015-02-01,Feb,8,Sunday,Q1,34.86,1.743,-2.8656759906759905,True,-3.5056759906759907,4-6%,<100,Same/next day,5,KS
25663,Not Specified,0.02,34.23,5.02,2653,Leo Kane,Regular Air,Consumer,Furniture,Office Furnishings,Small Box,Hand-Finished Solid Wood Document Frame,0.55,United States,Central,Kansas,Derby,67037,2015-02-22,2015-02-24,270.79049999999995,11,392.45,89360,1505,False,False,False,Chris,2,2015-02-01,Feb,8,Sunday,Q1,376.53,7.5306,0.69,False,0.1399999999999999,1-3%,100-500,2-3 days,5,KS
19131,Medium,0.09,89.99,42.0,2655,Benjamin Lam,Delivery Truck,Consumer,Furniture,Chairs & Chairmats,Jumbo Drum,"Global Leather Task Chair, Black",0.66,United States,South,Georgia,Atlanta,30318,2015-04-18,2015-04-18,223.416,6,511.25,86063,1506,False,False,False,Sam,0,2015-04-01,Apr,16,Saturday,Q2,539.9399999999999,48.59459999999999,0.436999511002445,False,-0.22300048899755504,7-9%,500-2k,Same/next day,3,GA
22938,Critical,0.07,2.94,0.81,2655,Benjamin Lam,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Prang Colored Pencils,0.4,United States,South,Georgia,Atlanta,30318,2015-04-08,2015-04-09,-93.9274,10,29.88,86064,1507,False,False,False,Sam,1,2015-04-01,Apr,15,Wednesday,Q2,29.4,2.0580000000000003,-3.1434872824631865,True,-3.5434872824631864,7-9%,<100,Same/next day,1,GA
19525,Critical,0.01,138.14,35.0,2660,Jeffrey Page,Regular Air,Small Business,Office Supplies,Storage & Organization,Large Box,"SAFCO Commercial Wire Shelving, Black",0.6,United States,East,Maine,Gorham,04038,2015-02-24,2015-02-26,-321.51,4,599.03,86486,1508,True,False,False,Erin,2,2015-02-01,Feb,9,Tuesday,Q1,552.56,5.5256,-0.5367176936046609,True,-1.1367176936046608,1-3%,500-2k,2-3 days,1,ME
18400,High,0.04,90.24,0.99,2667,Pat Baker,Regular Air,Home Office,Office Supplies,Appliances,Small Box,Kensington 6 Outlet MasterPiece® HOMEOFFICE Power Control Center,0.56,United States,East,Ohio,Lakewood,44107,2015-04-02,2015-04-04,246.2748,4,356.92,87831,1509,False,False,False,Erin,2,2015-04-01,Apr,14,Thursday,Q2,360.96,14.4384,0.69,False,0.1299999999999999,4-6%,100-500,2-3 days,2,OH
18401,High,0.09,47.9,5.86,2667,Pat Baker,Express Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1938,0.37,United States,East,Ohio,Lakewood,44107,2015-04-02,2015-04-04,93.95039999999999,3,136.16,87831,1510,False,False,False,Erin,2,2015-04-01,Apr,14,Thursday,Q2,143.7,12.932999999999998,0.69,False,0.31999999999999995,7-9%,100-500,2-3 days,2,OH
19294,High,0.04,10.4,5.4,2668,Carlos Hanson,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock",0.51,United States,Central,South Dakota,Rapid City,57701,2015-03-28,2015-03-29,29.98,12,130.74,87830,1511,False,False,False,Chris,1,2015-03-01,Mar,13,Saturday,Q1,124.80000000000001,4.992000000000001,0.2293100810769466,False,-0.2806899189230534,4-6%,100-500,Same/next day,2,SD
19295,High,0.08,4.28,4.79,2668,Carlos Hanson,Regular Air,Corporate,Office Supplies,Paper,Small Box,Xerox 1962,0.4,United States,Central,South Dakota,Rapid City,57701,2015-03-28,2015-03-30,-121.2,12,49.87,87830,1512,False,False,False,Chris,2,2015-03-01,Mar,13,Saturday,Q1,51.36,4.1088000000000005,-2.4303188289552837,True,-2.8303188289552836,7-9%,<100,2-3 days,2,SD
18870,Not Specified,0.06,3.93,0.99,2668,Carlos Hanson,Regular Air,Home Office,Office Supplies,Rubber Bands,Wrap Bag,Staples Vinyl Coated Paper Clips,0.39,United States,Central,South Dakota,Rapid City,57701,2015-04-21,2015-04-23,10.7824,6,24.18,87832,1513,False,False,False,Chris,2,2015-04-01,Apr,17,Tuesday,Q2,23.580000000000002,1.4148,0.4459222497932176,False,0.05592224979321758,4-6%,<100,2-3 days,5,SD
5338,High,0.05,165.2,19.99,2670,Yvonne Mann,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Economy Rollaway Files,0.59,United States,West,California,Los Angeles,90049,2015-05-29,2015-05-29,2008.71,167,27587.55,37924,1514,False,False,True,William,0,2015-05-01,May,22,Friday,Q2,27588.399999999998,1379.42,0.07281219245637978,False,-0.5171878075436201,4-6%,10k+,Same/next day,2,CA
5339,High,0.09,17.99,8.65,2670,Yvonne Mann,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Box,Model L Table or Wall-Mount Pencil Sharpener,0.57,United States,West,California,Los Angeles,90049,2015-05-29,2015-05-29,-80.53,71,1191.58,37924,1515,False,False,True,William,0,2015-05-01,May,22,Friday,Q2,1277.29,114.95609999999999,-0.06758253747125666,True,-0.6375825374712566,7-9%,500-2k,Same/next day,2,CA
23338,High,0.05,165.2,19.99,2671,Lloyd Fuller,Regular Air,Home Office,Office Supplies,Storage & Organization,Small Box,Economy Rollaway Files,0.59,United States,South,Tennessee,Brentwood,37027,2015-05-29,2015-05-29,-48.958,42,6938.19,90551,1516,False,False,False,Sam,0,2015-05-01,May,22,Friday,Q2,6938.4,346.92,-0.007056307192509863,True,-0.5970563071925098,4-6%,2k-10k,Same/next day,2,TN
18147,Critical,0.03,41.32,58.66,2677,Geoffrey Rivera,Express Air,Small Business,Furniture,Office Furnishings,Medium Box,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",0.76,United States,South,Virginia,Winchester,22601,2015-06-16,2015-06-17,-32.816,10,419.27,86633,1517,False,False,False,Sam,1,2015-06-01,Jun,25,Tuesday,Q2,413.2,12.395999999999999,-0.07826937295775993,True,-0.8382693729577599,1-3%,100-500,Same/next day,1,VA
18148,Critical,0.0,6.88,2.0,2677,Geoffrey Rivera,Regular Air,Small Business,Office Supplies,Paper,Wrap Bag,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",0.39,United States,South,Virginia,Winchester,22601,2015-06-16,2015-06-16,-15.61,5,36.0,86633,1518,False,False,False,Sam,0,2015-06-01,Jun,25,Tuesday,Q2,34.4,0.0,-0.4336111111111111,True,-0.8236111111111111,0%,<100,Same/next day,1,VA
22848,Low,0.09,8.74,1.39,2684,Edna Michael,Express Air,Small Business,Office Supplies,Envelopes,Small Box,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",0.38,United States,South,Florida,Port Charlotte,33952,2015-02-15,2015-02-20,23.616,1,11.78,89146,1519,False,False,False,Sam,5,2015-02-01,Feb,7,Sunday,Q1,8.74,0.7866,2.004753820033956,False,1.624753820033956,7-9%,<100,4-7 days,4,FL
22849,Low,0.09,18.97,9.03,2684,Edna Michael,Regular Air,Small Business,Office Supplies,Paper,Small Box,Computer Printout Paper with Letter-Trim Perforations,0.37,United States,South,Florida,Port Charlotte,33952,2015-02-15,2015-02-20,-1748.012,1,20.96,89146,1520,False,False,False,Sam,5,2015-02-01,Feb,7,Sunday,Q1,18.97,1.7072999999999998,-83.39751908396946,True,-83.76751908396946,7-9%,<100,4-7 days,4,FL
25649,Low,0.07,4.97,5.71,2684,Edna Michael,Regular Air,Small Business,Furniture,Office Furnishings,Medium Box,"DAX Value U-Channel Document Frames, Easel Back",0.54,United States,South,Florida,Port Charlotte,33952,2015-04-10,2015-04-15,-180.15200000000002,5,26.66,89148,1521,False,False,False,Sam,5,2015-04-01,Apr,15,Friday,Q2,24.849999999999998,1.7395,-6.757389347336835,True,-7.297389347336835,7-9%,<100,4-7 days,4,FL
25650,Low,0.09,2.62,0.8,2684,Edna Michael,Regular Air,Small Business,Office Supplies,Rubber Bands,Wrap Bag,Staples Metal Binder Clips,0.39,United States,South,Florida,Port Charlotte,33952,2015-04-10,2015-04-12,8.388,12,29.55,89148,1522,False,False,False,Sam,2,2015-04-01,Apr,15,Friday,Q2,31.44,2.8296,0.28385786802030455,False,-0.10614213197969546,7-9%,<100,2-3 days,4,FL
25651,Low,0.03,65.99,8.8,2684,Edna Michael,Regular Air,Small Business,Technology,Telephones and Communication,Small Box,6120,0.58,United States,South,Florida,Port Charlotte,33952,2015-04-10,2015-04-10,9.939899999999998,21,1237.4,89148,1523,False,False,False,Sam,0,2015-04-01,Apr,15,Friday,Q2,1385.79,41.573699999999995,0.008032891546791657,False,-0.5719671084532083,1-3%,500-2k,Same/next day,4,FL
21114,High,0.0,7.38,11.51,2685,Kathryn Wolfe,Regular Air,Small Business,Office Supplies,Binders and Binder Accessories,Small Box,GBC Plastic Binding Combs,0.36,United States,East,New York,Plainview,11803,2015-04-04,2015-04-05,-66.17099999999999,2,17.64,89147,1524,False,False,False,Erin,1,2015-04-01,Apr,14,Saturday,Q2,14.76,0.0,-3.7511904761904757,True,-4.111190476190476,0%,<100,Same/next day,2,NY
23299,Critical,0.09,3.75,0.5,2689,Marlene Gray,Regular Air,Home Office,Office Supplies,Labels,Small Box,Avery 496,0.37,United States,East,New Jersey,Clifton,07011,2015-05-04,2015-05-06,51.2187,21,74.23,90624,1525,False,True,False,Erin,2,2015-05-01,May,19,Monday,Q2,78.75,7.0874999999999995,0.69,False,0.31999999999999995,7-9%,<100,2-3 days,1,NJ
23298,Critical,0.01,30.98,9.18,2693,Lloyd Cannon,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1951,0.4,United States,East,Vermont,Bennington,05201,2015-05-04,2015-05-04,380.468,20,627.19,90624,1526,False,True,False,Erin,0,2015-05-01,May,19,Monday,Q2,619.6,6.196000000000001,0.6066231923340615,False,0.20662319233406146,1-3%,500-2k,Same/next day,1,VT
18354,Critical,0.05,107.53,5.81,2696,Sally Dunn,Regular Air,Home Office,Furniture,Office Furnishings,Medium Box,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",0.65,United States,South,Alabama,Tuscaloosa,35401,2015-03-05,2015-03-06,-89.418,6,612.92,87676,1527,False,False,False,Sam,1,2015-03-01,Mar,10,Thursday,Q1,645.1800000000001,32.25900000000001,-0.14588853357697582,True,-0.7958885335769759,4-6%,500-2k,Same/next day,1,AL
19506,Critical,0.04,1.74,4.08,2697,Ricky W Clements,Regular Air,Corporate,Furniture,Office Furnishings,Small Pack,"Eldon Regeneration Recycled Desk Accessories, Smoke",0.53,United States,South,Alabama,Vestavia Hills,35216,2015-02-23,2015-02-25,9.251999999999999,16,29.08,87678,1528,False,False,False,Sam,2,2015-02-01,Feb,9,Monday,Q1,27.84,1.1136,0.3181568088033012,False,-0.2118431911966988,4-6%,<100,2-3 days,1,AL
19507,Critical,0.01,119.99,56.14,2697,Ricky W Clements,Delivery Truck,Corporate,Technology,Office Machines,Jumbo Box,Hewlett-Packard 2600DN Business Color Inkjet Printer,0.39,United States,South,Alabama,Vestavia Hills,35216,2015-02-23,2015-02-24,-1197.042,21,2569.57,87678,1529,False,False,False,Sam,1,2015-02-01,Feb,9,Monday,Q1,2519.79,25.1979,-0.46585304155948265,True,-0.8558530415594827,1-3%,2k-10k,Same/next day,1,AL
21580,Critical,0.06,4.98,4.95,2699,Marcia Greenberg,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Cardinal Holdit Business Card Pockets,0.37,United States,West,Arizona,Bullhead City,86442,2015-05-22,2015-05-24,-103.224,16,78.99,87677,1530,False,False,False,William,2,2015-05-01,May,21,Friday,Q2,79.68,4.7808,-1.3067983289023928,True,-1.6767983289023927,4-6%,<100,2-3 days,1,AZ
20983,Not Specified,0.04,70.98,26.74,2699,Marcia Greenberg,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Hon Metal Bookcases, Black",0.6,United States,West,Arizona,Bullhead City,86442,2015-04-08,2015-04-10,-84.6288,19,1345.33,87679,1531,False,False,False,William,2,2015-04-01,Apr,15,Wednesday,Q2,1348.6200000000001,53.94480000000001,-0.06290560680279188,True,-0.6629056068027919,4-6%,500-2k,2-3 days,5,AZ
24151,Critical,0.06,3.6,2.2,2704,Juan Gold,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",0.39,United States,South,Florida,Pensacola,32503,2015-04-30,2015-05-02,2755.6422000000002,4,15.19,91407,1532,False,False,False,Sam,2,2015-04-01,Apr,18,Thursday,Q2,14.4,0.864,181.41159973666888,False,181.0215997366689,4-6%,<100,2-3 days,1,FL
21979,Low,0.03,13.48,4.51,2704,Juan Gold,Express Air,Consumer,Office Supplies,Storage & Organization,Small Box,"Tenex Personal Project File with Scoop Front Design, Black",0.59,United States,South,Florida,Pensacola,32503,2015-04-30,2015-05-04,-256.01800000000003,4,59.49,91408,1533,False,False,False,Sam,4,2015-04-01,Apr,18,Thursday,Q2,53.92,1.6176,-4.303546814590688,True,-4.893546814590688,1-3%,<100,4-7 days,4,FL
18898,Medium,0.07,60.97,4.5,2709,Stanley Steele,Regular Air,Consumer,Office Supplies,Appliances,Small Box,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,0.56,United States,East,Maryland,Ellicott City,21042,2015-05-28,2015-05-30,-41.77,1,57.84,89240,1534,False,False,False,Erin,2,2015-05-01,May,22,Thursday,Q2,60.97,4.2679,-0.72216459197787,True,-1.2821645919778701,7-9%,<100,2-3 days,3,MD
18899,Medium,0.0,90.98,56.2,2709,Stanley Steele,Regular Air,Consumer,Furniture,Office Furnishings,Medium Box,Eldon ClusterMat Chair Mat with Cordless Antistatic Protection,0.74,United States,East,Maryland,Ellicott City,21042,2015-05-28,2015-05-30,-1014.11,15,1425.71,89240,1535,False,False,False,Erin,2,2015-05-01,May,22,Thursday,Q2,1364.7,0.0,-0.711301737379972,True,-1.4513017373799721,0%,500-2k,2-3 days,3,MD
18855,Critical,0.07,2.88,0.5,2713,Lynda Banks,Regular Air,Corporate,Office Supplies,Labels,Small Box,Avery 492,0.39,United States,Central,Michigan,Kalamazoo,49001,2015-06-21,2015-06-24,17.4294,9,25.26,88701,1536,False,False,False,Chris,3,2015-06-01,Jun,25,Sunday,Q2,25.919999999999998,1.8144,0.69,False,0.29999999999999993,7-9%,<100,2-3 days,1,MI
18856,Critical,0.03,348.21,40.19,2713,Lynda Banks,Delivery Truck,Corporate,Furniture,Tables,Jumbo Box,Bretford CR4500 Series Slim Rectangular Table,0.62,United States,Central,Michigan,Kalamazoo,49001,2015-06-21,2015-06-22,-178.86960000000002,2,736.16,88701,1537,False,False,False,Chris,1,2015-06-01,Jun,25,Sunday,Q2,696.42,20.892599999999998,-0.24297652684199092,True,-0.8629765268419909,1-3%,500-2k,Same/next day,1,MI
21690,Low,0.01,29.89,1.99,2715,Becky Farmer,Regular Air,Corporate,Technology,Computer Peripherals,Small Pack,"Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS",0.5,United States,Central,Michigan,Lansing,48911,2015-01-12,2015-01-16,-74.64,1,31.96,88702,1538,False,False,False,Chris,4,2015-01-01,Jan,3,Monday,Q1,29.89,0.2989,-2.3354192740926156,True,-2.8354192740926156,1-3%,<100,4-7 days,4,MI
21863,Critical,0.1,6.74,1.72,2718,Caroline Stone,Regular Air,Consumer,Office Supplies,Paper,Wrap Bag,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",0.35,United States,Central,Illinois,Lansing,60438,2015-03-01,2015-03-03,65.41,15,98.17,89394,1539,False,False,False,Chris,2,2015-03-01,Mar,9,Sunday,Q1,101.10000000000001,10.110000000000001,0.6662931649179994,False,0.3162931649179994,10%+,<100,2-3 days,1,IL
21399,Critical,0.0,40.48,19.99,2720,Donna Block,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Keytronic Designer 104- Key Black Keyboard,0.77,United States,South,Georgia,Dalton,30721,2015-06-16,2015-06-17,-25.634,6,264.95,88766,1540,False,False,False,Sam,1,2015-06-01,Jun,25,Tuesday,Q2,242.88,0.0,-0.09675033025099077,True,-0.8667503302509908,0%,100-500,Same/next day,1,GA
19907,Critical,0.06,4.98,7.44,2724,Erika Clapp,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 1922,0.36,United States,South,Tennessee,Chattanooga,37421,2015-05-01,2015-05-02,-37.562,10,53.21,88959,1541,False,False,False,Sam,1,2015-05-01,May,18,Friday,Q2,49.800000000000004,2.988,-0.7059199398609284,True,-1.0659199398609283,4-6%,<100,Same/next day,1,TN
19908,Critical,0.01,6.48,7.37,2724,Erika Clapp,Regular Air,Home Office,Office Supplies,Paper,Small Box,Xerox 210,0.37,United States,South,Tennessee,Chattanooga,37421,2015-05-01,2015-05-03,-449.69399999999996,18,122.8,88959,1542,False,False,False,Sam,2,2015-05-01,May,18,Friday,Q2,116.64000000000001,1.1664,-3.66200325732899,True,-4.03200325732899,1-3%,100-500,2-3 days,1,TN
22612,Not Specified,0.05,28.15,6.17,2725,Katharine Hudson,Regular Air,Home Office,Office Supplies,Pens & Art Supplies,Small Pack,"Boston Model 1800 Electric Pencil Sharpener, Gray",0.55,United States,South,Tennessee,Clarksville,37042,2015-01-17,2015-01-18,-66.248,10,282.38,88958,1543,False,False,False,Sam,1,2015-01-01,Jan,3,Saturday,Q1,281.5,14.075000000000001,-0.23460585027268221,True,-0.7846058502726823,4-6%,100-500,Same/next day,5,TN
21422,Low,0.08,230.98,23.78,2729,Penny O Caldwell,Delivery Truck,Consumer,Furniture,Tables,Jumbo Box,"Bush® Cubix Conference Tables, Fully Assembled",0.6,United States,West,Washington,Bellingham,98226,2015-03-06,2015-03-10,501.69,4,924.8,88114,1544,False,False,False,William,4,2015-03-01,Mar,10,Friday,Q1,923.92,73.9136,0.5424848615916955,False,-0.05751513840830447,7-9%,500-2k,4-7 days,4,WA
19819,Not Specified,0.05,100.98,7.18,2737,Rachel Bates,Regular Air,Small Business,Technology,Computer Peripherals,Small Box,Logitech Cordless Elite Duo,0.4,United States,East,Vermont,Rutland,05701,2015-04-22,2015-04-24,566.6072999999999,8,821.17,89018,1545,False,False,False,Erin,2,2015-04-01,Apr,17,Wednesday,Q2,807.84,40.392,0.69,False,0.2899999999999999,4-6%,500-2k,2-3 days,5,VT
18790,Medium,0.03,15.31,8.78,2737,Rachel Bates,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Eldon Jumbo ProFile™ Portable File Boxes Graphite/Black,0.57,United States,East,Vermont,Rutland,05701,2015-06-01,2015-06-02,-57.56,12,194.08,89019,1546,False,False,False,Erin,1,2015-06-01,Jun,23,Monday,Q2,183.72,5.5116,-0.2965787304204452,True,-0.8665787304204451,1-3%,100-500,Same/next day,3,VT
24278,Critical,0.02,33.98,1.99,2738,Sherri Kramer,Regular Air,Small Business,Technology,Computer Peripherals,Small Pack,"Imation Neon 80 Minute CD-R Spindle, 50/Pack",0.45,United States,East,Vermont,South Burlington,05403,2015-04-13,2015-04-15,164.0613,7,237.77,89017,1547,False,False,False,Erin,2,2015-04-01,Apr,16,Monday,Q2,237.85999999999999,4.7572,0.69,False,0.23999999999999994,1-3%,100-500,2-3 days,1,VT
19987,Low,0.01,35.99,5.99,2741,Megan York,Regular Air,Small Business,Technology,Telephones and Communication,Wrap Bag,Accessory41,0.38,United States,West,Idaho,Caldwell,83605,2015-03-12,2015-03-19,218.23319999999995,10,316.28,89481,1548,False,False,False,William,7,2015-03-01,Mar,11,Thursday,Q1,359.90000000000003,3.599,0.69,False,0.30999999999999994,1-3%,100-500,4-7 days,4,ID
21323,Medium,0.01,220.98,64.66,2745,Arnold Gay,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Bush Cubix Collection Bookcases, Fully Assembled",0.62,United States,West,Arizona,Chandler,85224,2015-03-18,2015-03-19,1049.03,11,2591.09,86184,1549,False,False,False,William,1,2015-03-01,Mar,12,Wednesday,Q1,2430.7799999999997,24.307799999999997,0.4048605027227923,False,-0.21513949727720771,1-3%,2k-10k,Same/next day,3,AZ
4949,Medium,0.08,9.98,12.52,2747,Brian Grady,Regular Air,Corporate,Furniture,Office Furnishings,Small Box,"Eldon® Expressions™ Wood and Plastic Desk Accessories, Oak",0.57,United States,East,New York,New York City,10115,2015-02-05,2015-02-07,-102.93,15,150.24,35200,1550,False,False,False,Erin,2,2015-02-01,Feb,6,Thursday,Q1,149.70000000000002,11.976,-0.6851038338658147,True,-1.2551038338658147,7-9%,100-500,2-3 days,3,NY
3323,Medium,0.01,220.98,64.66,2747,Brian Grady,Delivery Truck,Corporate,Furniture,Bookcases,Jumbo Box,"Bush Cubix Collection Bookcases, Fully Assembled",0.62,United States,East,New York,New York City,10115,2015-03-18,2015-03-19,1049.03,44,10364.36,23751,1551,False,False,False,Erin,1,2015-03-01,Mar,12,Wednesday,Q1,9723.119999999999,97.23119999999999,0.10121512568069807,False,-0.518784874319302,1-3%,10k+,Same/next day,3,NY
23271,Critical,0.02,161.55,19.99,2750,Allen Nash,Regular Air,Small Business,Office Supplies,Storage & Organization,Small Box,Fellowes Super Stor/Drawer® Files,0.66,United States,South,Virginia,Waynesboro,22980,2015-03-08,2015-03-08,664.518,4,657.61,91424,1552,False,False,False,Sam,0,2015-03-01,Mar,10,Sunday,Q1,646.2,12.924000000000001,1.010504706436946,False,0.35050470643694587,1-3%,500-2k,Same/next day,1,VA
21630,Medium,0.08,22.01,5.53,2760,Evan Adkins,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Small Pack,Boston 16801 Nautilus™ Battery Pencil Sharpener,0.59,United States,East,Connecticut,Waterbury,06708,2015-04-22,2015-04-24,105.7,11,241.97,90724,1553,False,True,False,Erin,2,2015-04-01,Apr,17,Wednesday,Q2,242.11,19.3688,0.43683101210893915,False,-0.15316898789106081,7-9%,100-500,2-3 days,3,CT
21629,Medium,0.02,29.74,6.64,2764,Arnold Johnson,Regular Air,Corporate,Office Supplies,Storage & Organization,Small Box,Acco Perma® 2700 Stacking Storage Drawers,0.7,United States,East,New Jersey,Hackensack,07601,2015-04-22,2015-04-22,-21.06,4,120.81,90724,1554,False,True,False,Erin,0,2015-04-01,Apr,17,Wednesday,Q2,118.96,2.3792,-0.1743233176061584,True,-0.8743233176061583,1-3%,100-500,Same/next day,3,NJ
26156,Low,0.03,5.85,2.27,2765,Tracy Schultz,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,"Dixon My First Ticonderoga Pencil, #2",0.56,United States,East,New Jersey,Lindenwold,08021,2015-05-28,2015-05-30,-5.08,7,41.4,90725,1555,False,False,False,Erin,2,2015-05-01,May,22,Thursday,Q2,40.949999999999996,1.2285,-0.12270531400966184,True,-0.682705314009662,1-3%,<100,2-3 days,4,NJ
23342,Critical,0.02,11.55,2.36,2770,Joel Burnette,Regular Air,Corporate,Office Supplies,Pens & Art Supplies,Wrap Bag,Newell 309,0.55,United States,South,Georgia,Dunwoody,30338,2015-03-08,2015-03-10,1289.3819999999998,14,159.53,88975,1556,False,False,False,Sam,2,2015-03-01,Mar,10,Sunday,Q1,161.70000000000002,3.2340000000000004,8.082379489751142,False,7.5323794897511425,1-3%,100-500,2-3 days,1,GA
26157,High,0.07,177.98,0.99,2771,Kevin Wolfe,Regular Air,Corporate,Office Supplies,Appliances,Small Box,Kensington 7 Outlet MasterPiece Power Center,0.56,United States,South,Georgia,East Point,30344,2015-06-13,2015-06-13,-191.548,3,536.29,88974,1557,False,False,False,Sam,0,2015-06-01,Jun,24,Saturday,Q2,533.9399999999999,37.3758,-0.35717242536687244,True,-0.9171724253668725,7-9%,500-2k,Same/next day,2,GA
24523,Not Specified,0.1,5.18,5.74,2773,Christina Zhu,Regular Air,Corporate,Office Supplies,Binders and Binder Accessories,Small Box,Wilson Jones Impact Binders,0.36,United States,West,California,Dublin,94568,2015-03-26,2015-03-28,-29.003,2,10.96,91584,1558,False,False,False,William,2,2015-03-01,Mar,13,Thursday,Q1,10.36,1.036,-2.646259124087591,True,-3.006259124087591,10%+,<100,2-3 days,5,CA
20956,Low,0.07,574.74,24.49,2775,Theodore Rubin,Regular Air,Consumer,Technology,Office Machines,Large Box,Polycom ViaVideo™ Desktop Video Communications Unit,0.37,United States,Central,Illinois,Franklin Park,60131,2015-01-30,2015-02-04,2860.9331999999995,8,4146.28,91229,1559,False,False,False,Chris,5,2015-01-01,Jan,5,Friday,Q1,4597.92,321.85440000000006,0.69,False,0.31999999999999995,7-9%,2k-10k,4-7 days,4,IL
